Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2ULV12562 ,1 ,0.42  ,4.80    ,0.97   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,12.00   ,2.44   ,28650.09   ,1   ,
P2ULV12563 ,3 ,0.42  ,21.81   ,4.43   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,54.53   ,11.07  ,173989.90  ,1   ,
P2ULV12564 ,1 ,0.42  ,5.89    ,1.20   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,14.72   ,2.99   ,35127.98   ,1   ,
P2ULV12565 ,1 ,0.42  ,8.36    ,1.70   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,20.91   ,4.25   ,72187.48   ,1   ,
P2ULV12566 ,1 ,0.42  ,6.67    ,1.35   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,16.68   ,3.39   ,63764.99   ,3   ,
P2ULV12567 ,1 ,0.42  ,5.84    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,14.61   ,2.97   ,34879.85   ,1   ,
P2ULV12568 ,1 ,0.42  ,5.19    ,1.05   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,12.98   ,2.64   ,30993.53   ,1   ,
P2ULV12569 ,1 ,0.42  ,5.78    ,1.17   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,14.46   ,2.94   ,34518.45   ,1   ,
P2ULV12570 ,1 ,0.42  ,4.05    ,0.82   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT7925  ,10.12   ,2.05   ,23259.90   ,1   ,
P2ULV12571 ,1 ,0.42  ,5.68    ,1.15   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,14.20   ,2.88   ,33901.04   ,1   ,
P2ULV12572 ,1 ,0.42  ,17.72   ,3.60   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,44.29   ,8.99   ,143146.60  ,1   ,
P2ULV12573 ,1 ,0.42  ,6.45    ,1.31   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT3567  ,16.12   ,3.27   ,38473.73   ,2   ,
P2ULV12574 ,1 ,0.42  ,18.28   ,3.71   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,45.71   ,9.28   ,231810.10  ,1   ,
P2ULV12575 ,1 ,0.42  ,5.97    ,1.21   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.93   ,3.03   ,35645.91   ,2   ,
P2ULV12576 ,1 ,0.42  ,4.92    ,1.00   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,12.29   ,2.50   ,29348.11   ,1   ,
P2ULV12577 ,1 ,0.42  ,5.55    ,1.13   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,13.87   ,2.82   ,33106.95   ,1   ,
P2ULV7897  ,1 ,0.42  ,6.09    ,1.24   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,15.23   ,3.09   ,36363.46   ,2   ,
P2ULV12579 ,1 ,0.42  ,5.21    ,1.06   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,13.01   ,2.64   ,31062.37   ,1   ,
P2ULV12580 ,1 ,0.42  ,4.39    ,0.89   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,10.98   ,2.23   ,25754.08   ,1   ,
P2ULV12581 ,1 ,0.42  ,1.35    ,0.44   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,3.38    ,1.11   ,8580.38    ,1   ,
P2ULV12582 ,1 ,0.42  ,3.54    ,0.72   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,8.85    ,1.80   ,19570.02   ,1   ,
P2ULV12583 ,1 ,0.42  ,6.11    ,1.24   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,15.27   ,3.10   ,36439.89   ,2   ,
P2ULV12584 ,1 ,0.42  ,5.88    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.70   ,2.99   ,35100.71   ,1   ,
P2ULV12585 ,1 ,0.42  ,6.59    ,1.34   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,16.48   ,3.35   ,39330.66   ,2   ,
P2ULV12586 ,3 ,0.42  ,36.22   ,7.35   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,90.55   ,18.39  ,346139.50  ,22  ,
P2ULV12587 ,1 ,0.42  ,1.89    ,0.38   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,4.72    ,0.96   ,9884.95    ,1   ,
P2ULV12588 ,1 ,0.42  ,4.43    ,0.90   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,11.07   ,2.25   ,26022.77   ,1   ,
P2ULV12589 ,1 ,0.42  ,4.37    ,0.89   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,10.93   ,2.22   ,25603.75   ,1   ,
P2ULV12590 ,1 ,0.42  ,5.85    ,1.19   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,14.63   ,2.97   ,34934.25   ,1   ,
P2ULV12591 ,1 ,0.42  ,4.85    ,0.99   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,12.13   ,2.46   ,28949.32   ,1   ,
P2ULV12592 ,1 ,0.42  ,6.00    ,1.22   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7295  ,15.00   ,3.05   ,35810.91   ,2   ,
P2ULV12593 ,3 ,0.42  ,35.13   ,11.55  ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,87.82   ,28.86  ,223059.20  ,1   ,
P2ULV12594 ,1 ,0.42  ,9.98    ,2.03   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,24.95   ,5.07   ,84854.96   ,1   ,
P2ULV12595 ,1 ,0.42  ,3.88    ,0.79   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,9.70    ,1.97   ,33475.08   ,1   ,
P2ULV12596 ,1 ,0.42  ,4.99    ,1.01   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,12.47   ,2.53   ,29777.23   ,1   ,
P2ULV12597 ,1 ,0.42  ,13.33   ,2.71   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT2008  ,33.33   ,6.77   ,110109.50  ,1   ,
P2ULV12598 ,1 ,0.42  ,4.97    ,1.01   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,12.42   ,2.52   ,29638.95   ,1   ,
P2ULV12599 ,1 ,0.42  ,6.04    ,1.23   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,15.11   ,3.07   ,36060.36   ,2   ,
P2ULV12600 ,1 ,0.42  ,4.96    ,1.01   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,12.41   ,2.52   ,29627.27   ,1   ,
P2ULV12601 ,1 ,0.42  ,6.92    ,1.40   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,17.29   ,3.51   ,59680.56   ,1   ,
P2ULV12602 ,1 ,0.42  ,4.92    ,1.00   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,12.31   ,2.50   ,29373.33   ,1   ,
P2ULV12603 ,1 ,0.42  ,2.13    ,0.43   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT3455 ,5.32    ,1.08   ,11120.19   ,1   ,
P2ULV12604 ,1 ,0.42  ,5.39    ,1.09   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT5729 ,13.47   ,2.74   ,32165.21   ,1   ,
P2ULV12605 ,1 ,0.42  ,7.57    ,1.54   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,18.93   ,3.84   ,72374.41   ,3   ,
P2ULV12606 ,1 ,0.42  ,10.95   ,2.22   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,27.38   ,5.56   ,92197.20   ,1   ,
P2ULV12607 ,3 ,0.42  ,181.81  ,36.92  ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,454.52  ,92.29  ,1705518.00 ,1   ,
P2ULV12608 ,1 ,0.42  ,5.03    ,1.02   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,12.57   ,2.55   ,30013.63   ,1   ,
P2ULV12609 ,1 ,0.42  ,5.96    ,1.21   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,14.90   ,3.02   ,35555.60   ,2   ,
P2ULV12610 ,1 ,0.42  ,5.09    ,1.03   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,12.74   ,2.59   ,30403.47   ,1   ,
P2ULV12611 ,1 ,0.42  ,7.44    ,1.51   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,18.59   ,3.78   ,44387.41   ,3   ,
P2ULV12612 ,1 ,0.42  ,6.16    ,1.25   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT7967 ,15.40   ,3.13   ,36751.71   ,2   ,
P2ULV12613 ,1 ,0.42  ,4.85    ,0.98   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,12.12   ,2.46   ,28928.18   ,1   ,
P2ULV12614 ,1 ,0.42  ,6.07    ,1.23   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,15.17   ,3.08   ,36210.80   ,2   ,
P2ULV12615 ,1 ,0.42  ,6.57    ,1.33   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,16.42   ,3.33   ,39196.14   ,2   ,
P2ULV12616 ,1 ,0.42  ,6.37    ,1.29   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,15.93   ,3.23   ,38020.11   ,2   ,
P2ULV12617 ,1 ,0.42  ,5.44    ,1.10   ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT4732 ,13.60   ,2.76   ,32467.40   ,1   ,
P2ULV12618 ,1 ,0.42  ,8.36    ,1.70   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3740  ,20.91   ,4.25   ,49910.66   ,3   ,
P2ULV12619 ,1 ,0.42  ,5.01    ,1.02   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,12.52   ,2.54   ,29894.18   ,1   ,
P2ULV12620 ,1 ,0.42  ,5.72    ,1.16   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.29   ,2.90   ,34109.64   ,1   ,
P2ULV12621 ,1 ,0.42  ,5.96    ,1.21   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.90   ,3.02   ,35560.14   ,2   ,
P2ULV12622 ,1 ,0.42  ,6.72    ,1.36   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,16.80   ,3.41   ,40100.55   ,2   ,
P2ULV7210  ,1 ,0.42  ,5.60    ,1.14   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.99   ,2.84   ,33401.61   ,1   ,
P2ULV12624 ,1 ,0.42  ,6.24    ,1.27   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.60   ,3.17   ,37229.62   ,2   ,
P2ULV12625 ,1 ,0.42  ,12.73   ,2.58   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,31.82   ,6.46   ,98088.05   ,1   ,
P2ULV12626 ,1 ,0.42  ,6.37    ,1.29   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.93   ,3.23   ,38017.79   ,2   ,
P2ULV7442  ,1 ,0.42  ,6.13    ,1.24   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,15.32   ,3.11   ,36560.46   ,2   ,
P2ULV12628 ,1 ,0.42  ,3.75    ,0.76   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,9.37    ,1.90   ,21093.29   ,1   ,
P2ULV12629 ,1 ,0.42  ,5.79    ,1.17   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,14.47   ,2.94   ,34530.10   ,1   ,
P2ULV12630 ,1 ,0.42  ,5.23    ,1.06   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3615  ,13.07   ,2.65   ,31201.38   ,1   ,
P2ULV12631 ,1 ,0.42  ,5.86    ,1.19   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,14.65   ,2.97   ,34968.88   ,1   ,
P2ULV12632 ,1 ,0.42  ,6.04    ,1.23   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,15.11   ,3.07   ,36057.67   ,2   ,
P2ULV12633 ,1 ,0.42  ,5.80    ,1.18   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.49   ,2.94   ,34582.98   ,1   ,
P2ULV11925 ,1 ,0.42  ,5.27    ,1.07   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.17   ,2.67   ,31444.34   ,1   ,
P2ULV12635 ,1 ,0.42  ,6.11    ,1.24   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,15.27   ,3.10   ,36454.91   ,2   ,
P2ULV12636 ,1 ,0.42  ,7.31    ,1.49   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,18.29   ,3.71   ,43648.48   ,3   ,
P2ULV12637 ,1 ,0.42  ,5.52    ,1.12   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.80   ,2.80   ,32932.57   ,1   ,
P2ULV12638 ,1 ,0.42  ,5.83    ,1.18   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.56   ,2.96   ,34764.01   ,1   ,
P2ULV12639 ,1 ,0.42  ,5.32    ,1.08   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.30   ,2.70   ,31756.04   ,1   ,
P2ULV12640 ,1 ,0.42  ,5.75    ,1.17   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.39   ,2.92   ,34342.14   ,1   ,
P2ULV12641 ,1 ,0.42  ,5.89    ,1.20   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,14.72   ,2.99   ,35128.02   ,1   ,
P2ULV3578  ,1 ,0.42  ,6.34    ,1.29   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,15.86   ,3.22   ,37853.29   ,2   ,
P2ULV12643 ,1 ,0.42  ,5.31    ,1.08   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT3475  ,13.28   ,2.70   ,31709.23   ,1   ,
P2ULV12644 ,1 ,0.42  ,5.26    ,1.07   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,13.14   ,2.67   ,31375.65   ,1   ,
P2ULV12645 ,1 ,0.42  ,4.44    ,0.90   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT7154  ,11.09   ,2.25   ,42390.96   ,2   ,
P2ULV12646 ,1 ,0.42  ,1.38    ,0.28   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT3884  ,3.45    ,0.70   ,7257.32    ,1   ,
P2ULV12647 ,1 ,0.42  ,5.03    ,1.02   ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT7035  ,12.57   ,2.55   ,30000.42   ,1   ,
P2ULV12648 ,1 ,0.42  ,6.06    ,1.23   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,15.16   ,3.08   ,36188.13   ,2   ,
P2ULV12649 ,1 ,0.42  ,6.17    ,1.25   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,15.42   ,3.13   ,36810.05   ,2   ,
P2ULV12650 ,1 ,0.42  ,5.37    ,1.09   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT8056  ,13.41   ,2.72   ,32020.59   ,1   ,
P2ULV12651 ,1 ,0.42  ,6.27    ,1.27   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT5858  ,15.69   ,3.19   ,54152.93   ,1   ,
P2ULV12652 ,3 ,0.42  ,52.04   ,10.57  ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT8444  ,130.10  ,26.42  ,401002.90  ,1   ,
P2ULV12653 ,1 ,0.42  ,5.78    ,1.17   ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT5611  ,14.46   ,2.94   ,34517.62   ,1   ,
P2ULV12654 ,1 ,0.42  ,5.73    ,1.16   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,14.34   ,2.91   ,34220.45   ,1   ,
P2ULV12655 ,1 ,0.42  ,11.14   ,2.26   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7735  ,27.84   ,5.65   ,93576.63   ,1   ,
P2ULV12656 ,1 ,0.42  ,5.22    ,1.06   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.06   ,2.65   ,31176.80   ,1   ,
P2ULV12657 ,1 ,0.42  ,5.44    ,1.10   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.59   ,2.76   ,32447.62   ,1   ,
P2ULV12658 ,3 ,0.42  ,6.66    ,1.35   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7118 ,16.65   ,3.38   ,39737.85   ,2   ,
P2ULV12659 ,1 ,0.42  ,5.48    ,1.11   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,13.70   ,2.78   ,32709.24   ,1   ,
P2ULV12660 ,1 ,0.42  ,6.13    ,1.24   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT4740  ,15.32   ,3.11   ,36566.70   ,2   ,
P2ULV12661 ,1 ,0.42  ,1.57    ,0.52   ,P2UHS1_1247  ,P2UHS1_1247 -> P2UDT4740  ,3.92    ,1.29   ,9965.11    ,1   ,
P2ULV12662 ,1 ,0.42  ,3.34    ,0.68   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT433   ,8.34    ,1.69   ,18115.44   ,1   ,
P2ULV12663 ,1 ,0.42  ,5.39    ,1.10   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.49   ,2.74   ,32191.14   ,1   ,
P2ULV12664 ,1 ,0.42  ,5.96    ,1.21   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.89   ,3.02   ,35548.75   ,1   ,
P2ULV693   ,1 ,0.42  ,5.50    ,1.12   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.74   ,2.79   ,32803.27   ,1   ,
P2ULV12666 ,1 ,0.42  ,6.43    ,1.31   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,16.08   ,3.26   ,38380.60   ,2   ,
P2ULV12667 ,1 ,0.42  ,5.59    ,1.13   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.96   ,2.84   ,33333.79   ,1   ,
P2ULV6035  ,1 ,0.42  ,5.81    ,1.18   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.52   ,2.95   ,34671.66   ,1   ,
P2ULV12669 ,1 ,0.42  ,5.35    ,1.09   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,13.37   ,2.72   ,31920.38   ,1   ,
P2ULV12670 ,1 ,0.42  ,5.99    ,1.22   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3496  ,14.98   ,3.04   ,35767.67   ,2   ,
P2ULV12671 ,1 ,0.42  ,5.27    ,1.07   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,13.17   ,2.67   ,31435.06   ,1   ,
P2ULV12672 ,1 ,0.42  ,4.79    ,0.97   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,11.98   ,2.43   ,28608.00   ,1   ,
P2ULV12673 ,1 ,0.42  ,5.76    ,1.17   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.41   ,2.93   ,34386.85   ,1   ,
P2ULV12674 ,1 ,0.42  ,5.83    ,1.18   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7573  ,14.58   ,2.96   ,34806.71   ,1   ,
P2ULV12675 ,1 ,0.42  ,5.67    ,1.15   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,14.17   ,2.88   ,33814.02   ,1   ,
P2ULV12676 ,1 ,0.42  ,5.07    ,1.03   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7514 ,12.68   ,2.57   ,30269.49   ,1   ,
P2ULV12677 ,1 ,0.42  ,6.02    ,1.22   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,15.04   ,3.05   ,35904.95   ,2   ,
P2ULV12678 ,1 ,0.42  ,6.51    ,1.32   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,16.28   ,3.31   ,38868.76   ,2   ,
P2ULV12679 ,1 ,0.42  ,5.16    ,1.05   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,12.90   ,2.62   ,30785.68   ,1   ,
P2ULV12680 ,1 ,0.42  ,5.82    ,1.18   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.56   ,2.96   ,34751.89   ,1   ,
P2ULV12681 ,1 ,0.42  ,5.62    ,1.14   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8564 ,14.04   ,2.85   ,33526.37   ,1   ,
P2ULV12682 ,1 ,0.42  ,7.02    ,1.43   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,17.56   ,3.57   ,41916.61   ,2   ,
P2ULV12683 ,1 ,0.42  ,6.90    ,1.40   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,17.25   ,3.50   ,41188.10   ,2   ,
P2ULV12684 ,1 ,0.42  ,1.63    ,0.54   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,4.07    ,1.34   ,10347.78   ,1   ,
P2ULV12685 ,1 ,0.42  ,5.87    ,1.19   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,14.68   ,2.98   ,35043.09   ,1   ,
P2ULV12686 ,1 ,0.42  ,6.89    ,1.40   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,17.23   ,3.50   ,41126.13   ,2   ,
P2ULV12687 ,1 ,0.42  ,5.17    ,1.05   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,12.92   ,2.62   ,30836.92   ,1   ,
P2ULV12688 ,1 ,0.42  ,8.48    ,1.72   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,21.19   ,4.30   ,50576.84   ,3   ,
P2ULV12689 ,1 ,0.42  ,4.54    ,0.92   ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT6883 ,11.34   ,2.30   ,34946.81   ,1   ,
P2ULV12690 ,3 ,0.42  ,4.83    ,0.98   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7118 ,12.08   ,2.45   ,28845.94   ,1   ,
P2ULV12691 ,1 ,0.42  ,5.29    ,1.07   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,13.22   ,2.69   ,31564.71   ,1   ,
P2ULV12692 ,1 ,0.42  ,5.17    ,1.05   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,12.92   ,2.62   ,30831.58   ,1   ,
P2ULV12693 ,1 ,0.42  ,12.97   ,2.63   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,32.42   ,6.58   ,107377.30  ,1   ,
P2ULV12694 ,1 ,0.42  ,5.45    ,1.11   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT7412 ,13.64   ,2.77   ,32549.35   ,1   ,
P2ULV12695 ,1 ,0.42  ,4.88    ,0.99   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,12.21   ,2.48   ,29143.17   ,1   ,
P2ULV12696 ,1 ,0.42  ,3.85    ,0.78   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,9.62    ,1.95   ,21825.86   ,1   ,
P2ULV12697 ,1 ,0.42  ,4.11    ,1.35   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,10.29   ,3.38   ,26127.12   ,1   ,
P2ULV12698 ,1 ,0.42  ,6.03    ,1.22   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,15.06   ,3.06   ,35958.02   ,2   ,
P2ULV12699 ,1 ,0.42  ,6.11    ,1.24   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,15.28   ,3.10   ,36476.38   ,2   ,
P2ULV12700 ,1 ,0.42  ,5.86    ,1.19   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT8615 ,14.66   ,2.98   ,34989.73   ,1   ,
P2ULV12701 ,1 ,0.42  ,6.45    ,1.31   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,16.12   ,3.27   ,38486.79   ,2   ,
P2ULV12702 ,3 ,0.42  ,87.31   ,28.70  ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,218.28  ,71.75  ,554445.80  ,1   ,
P2ULV12703 ,1 ,0.42  ,6.24    ,1.27   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,15.60   ,3.17   ,37231.08   ,2   ,
P2ULV12704 ,1 ,0.42  ,6.89    ,1.40   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,17.24   ,3.50   ,41145.69   ,2   ,
P2ULV12705 ,1 ,0.42  ,6.69    ,1.36   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,16.73   ,3.40   ,39929.51   ,2   ,
P2ULV12706 ,1 ,0.42  ,6.56    ,1.33   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,16.41   ,3.33   ,39176.27   ,2   ,
P2ULV12707 ,3 ,0.42  ,34.88   ,7.08   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT6420  ,87.21   ,17.71  ,426063.20  ,1   ,
P2ULV12708 ,1 ,0.42  ,6.14    ,1.25   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT1124  ,15.35   ,3.12   ,36653.15   ,2   ,
P2ULV12709 ,1 ,0.42  ,5.68    ,1.15   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,14.20   ,2.88   ,33905.64   ,1   ,
P2ULV12710 ,1 ,0.42  ,6.33    ,1.29   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,15.83   ,3.22   ,37796.39   ,2   ,
P2ULV12711 ,1 ,0.42  ,5.91    ,1.20   ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT4184  ,14.76   ,3.00   ,35240.70   ,1   ,
P2ULV12712 ,3 ,0.42  ,168.50  ,55.38  ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT6424  ,421.26  ,138.46 ,2767676.00 ,1   ,
P2ULV12713 ,1 ,0.42  ,5.45    ,1.11   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,13.63   ,2.77   ,32544.42   ,1   ,
P2ULV12714 ,1 ,0.42  ,5.70    ,1.16   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,14.24   ,2.89   ,33991.82   ,1   ,
P2ULV12715 ,1 ,0.42  ,5.58    ,1.13   ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT8078  ,13.95   ,2.83   ,33305.28   ,1   ,
