Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P1RLV6532  ,1 ,0.42  ,1.70    ,0.56   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,4.25    ,1.40   ,10786.94   ,1  ,
P1RLV6533  ,1 ,0.42  ,5.57    ,1.13   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,13.93   ,2.83   ,33246.94   ,1  ,
P1RLV6534  ,1 ,0.42  ,10.01   ,2.03   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,25.01   ,5.08   ,59712.52   ,5  ,
P1RLV6535  ,1 ,0.42  ,6.02    ,1.98   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,15.06   ,4.95   ,38250.80   ,1  ,
P1RLV6536  ,1 ,0.42  ,4.90    ,0.99   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,12.24   ,2.49   ,29226.56   ,1  ,
P1RLV6537  ,1 ,0.42  ,2.80    ,0.92   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,7.00    ,2.30   ,17784.67   ,1  ,
P1RLV6538  ,1 ,0.42  ,1.79    ,0.59   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,4.48    ,1.47   ,11391.94   ,1  ,
P1RLV6539  ,1 ,0.42  ,2.03    ,0.67   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,5.08    ,1.67   ,12904.69   ,1  ,
P1RLV6540  ,1 ,0.42  ,4.06    ,0.82   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,10.15   ,2.06   ,23343.05   ,1  ,
P1RLV6541  ,1 ,0.42  ,3.39    ,0.69   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,8.47    ,1.72   ,18476.44   ,1  ,
P1RLV6542  ,1 ,0.42  ,4.83    ,0.98   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,12.07   ,2.45   ,28823.75   ,1  ,
P1RLV6543  ,1 ,0.42  ,5.51    ,1.12   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,13.78   ,2.80   ,32902.63   ,1  ,
P1RLV6544  ,1 ,0.42  ,8.13    ,1.65   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,20.31   ,4.13   ,48492.38   ,3  ,
P1RLV6545  ,1 ,0.42  ,5.95    ,1.21   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,14.88   ,3.02   ,35521.57   ,1  ,
P1RLV6546  ,1 ,0.42  ,7.70    ,1.56   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,19.25   ,3.91   ,45943.79   ,3  ,
P1RLV6547  ,1 ,0.42  ,9.81    ,1.99   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,24.53   ,4.98   ,83597.75   ,1  ,
P1RLV6548  ,1 ,0.42  ,5.18    ,1.05   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,12.94   ,2.63   ,30896.33   ,1  ,
P1RLV6549  ,1 ,0.42  ,5.97    ,1.21   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,14.93   ,3.03   ,35634.29   ,2  ,
P1RLV6550  ,1 ,0.42  ,6.97    ,1.42   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,17.43   ,3.54   ,41610.07   ,2  ,
P1RLV6551  ,1 ,0.42  ,5.49    ,1.11   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,13.72   ,2.79   ,32746.03   ,1  ,
P1RLV6552  ,1 ,0.42  ,6.46    ,1.31   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT6999 ,16.14   ,3.28   ,38533.63   ,2  ,
P1RLV6553  ,1 ,0.42  ,6.08    ,1.23   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT6999 ,15.20   ,3.09   ,36294.76   ,2  ,
P1RLV6554  ,1 ,0.42  ,16.45   ,3.34   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT6999 ,41.11   ,8.35   ,98139.86   ,9  ,
P1RLV6555  ,1 ,0.42  ,5.93    ,1.20   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,14.82   ,3.01   ,35385.97   ,1  ,
P1RLV6556  ,1 ,0.42  ,7.40    ,1.50   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,18.51   ,3.76   ,44186.53   ,3  ,
P1RLV6557  ,1 ,0.42  ,4.88    ,0.99   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,12.20   ,2.48   ,29126.29   ,1  ,
P1RLV6558  ,1 ,0.42  ,5.92    ,1.20   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,14.81   ,3.01   ,35347.62   ,1  ,
P1RLV6559  ,1 ,0.42  ,5.27    ,1.07   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,13.18   ,2.68   ,31452.03   ,1  ,
P1RLV6560  ,1 ,0.42  ,2.37    ,0.48   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,5.93    ,1.20   ,12386.12   ,1  ,
P1RLV6561  ,1 ,0.42  ,10.79   ,2.19   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT2300 ,26.98   ,5.48   ,64403.10   ,5  ,
P1RLV6562  ,1 ,0.42  ,5.28    ,1.07   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,13.21   ,2.68   ,31525.61   ,1  ,
P1RLV6563  ,1 ,0.42  ,6.97    ,1.41   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,17.42   ,3.54   ,41583.41   ,2  ,
P1RLV6564  ,1 ,0.42  ,6.80    ,1.38   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,16.99   ,3.45   ,40566.72   ,2  ,
P1RLV6565  ,1 ,0.42  ,4.96    ,1.01   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,12.40   ,2.52   ,29604.70   ,1  ,
P1RLV6566  ,1 ,0.42  ,6.91    ,1.40   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,17.28   ,3.51   ,41240.61   ,2  ,
P1RLV6567  ,1 ,0.42  ,16.10   ,3.27   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,40.24   ,8.17   ,96054.37   ,9  ,
P1RLV6568  ,1 ,0.42  ,1.30    ,0.43   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,3.26    ,1.07   ,8278.95    ,1  ,
P1RMV2     ,3 ,12.47 ,1390.92 ,282.44 ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,1738.64 ,353.05 ,7689595.00 ,1  ,
P1RLV6569  ,1 ,0.42  ,1.95    ,0.64   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,4.88    ,1.61   ,12406.95   ,1  ,
P1RLV6570  ,1 ,0.42  ,7.29    ,1.48   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,18.23   ,3.70   ,43526.48   ,3  ,
P1RLV6571  ,1 ,0.42  ,4.11    ,0.84   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,10.28   ,2.09   ,23733.08   ,1  ,
P1RLV6572  ,1 ,0.42  ,7.60    ,1.54   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,18.99   ,3.86   ,45337.99   ,3  ,
P1RLV6573  ,1 ,0.42  ,8.50    ,1.73   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,21.25   ,4.32   ,50727.43   ,3  ,
P1RLV6574  ,1 ,0.42  ,7.41    ,1.51   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,18.54   ,3.76   ,44250.32   ,3  ,
P1RLV6575  ,1 ,0.42  ,5.64    ,1.15   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,14.10   ,2.86   ,33655.57   ,1  ,
P1RLV6576  ,1 ,0.42  ,3.97    ,1.30   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,9.92    ,3.26   ,25193.56   ,1  ,
P1RLV6577  ,1 ,0.42  ,5.09    ,1.03   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,12.73   ,2.58   ,30383.20   ,1  ,
P1RLV6578  ,1 ,0.42  ,7.42    ,1.51   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,18.55   ,3.77   ,44280.05   ,3  ,
P1RLV6579  ,1 ,0.42  ,5.33    ,1.08   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,13.33   ,2.71   ,31810.93   ,1  ,
P1RLV6580  ,1 ,0.42  ,5.75    ,1.17   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,14.36   ,2.92   ,34288.97   ,1  ,
P1RLV6581  ,1 ,0.42  ,5.94    ,1.21   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,14.86   ,3.02   ,35472.47   ,1  ,
P1RLV6582  ,1 ,0.42  ,6.59    ,1.34   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,16.49   ,3.35   ,39353.58   ,2  ,
P1RLV6583  ,3 ,0.42  ,54.58   ,11.08  ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,136.46  ,27.71  ,420614.20  ,1  ,
P1RLV6584  ,1 ,0.42  ,1.60    ,0.53   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,4.01    ,1.32   ,10189.48   ,1  ,
P1RLV6585  ,1 ,0.42  ,7.06    ,1.43   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,17.66   ,3.59   ,42149.30   ,2  ,
P1RLV6586  ,1 ,0.42  ,5.68    ,1.15   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,14.20   ,2.88   ,33893.91   ,1  ,
P1RLV6587  ,1 ,0.42  ,5.81    ,1.18   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,14.53   ,2.95   ,34677.29   ,1  ,
P1RLV6588  ,1 ,0.42  ,6.01    ,1.22   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,15.02   ,3.05   ,35847.44   ,2  ,
P1RLV6589  ,1 ,0.42  ,4.21    ,0.85   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,10.52   ,2.14   ,24435.01   ,1  ,
P1RLV6590  ,1 ,0.42  ,7.81    ,1.59   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,19.52   ,3.96   ,46594.17   ,3  ,
P1RLV6591  ,1 ,0.42  ,8.88    ,1.80   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,22.20   ,4.51   ,52984.29   ,4  ,
P1RLV6592  ,1 ,0.42  ,0.31    ,0.10   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,0.76    ,0.25   ,1942.39    ,1  ,
P1RLV6593  ,1 ,0.42  ,8.55    ,1.74   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,21.38   ,4.34   ,51031.48   ,3  ,
P1RLV6594  ,1 ,0.42  ,5.33    ,1.08   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,13.32   ,2.70   ,31792.10   ,1  ,
P1RLV6595  ,1 ,0.42  ,1.38    ,0.45   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,3.44    ,1.13   ,8743.28    ,1  ,
P1RLV6596  ,1 ,0.42  ,2.66    ,0.54   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,6.64    ,1.35   ,13848.49   ,1  ,
P1RLV6597  ,1 ,0.42  ,5.44    ,1.10   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,13.60   ,2.76   ,32458.69   ,1  ,
P1RLV6598  ,1 ,0.42  ,6.66    ,1.35   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,16.65   ,3.38   ,39737.73   ,2  ,
P1RLV6599  ,1 ,0.42  ,4.55    ,0.92   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,11.38   ,2.31   ,26933.93   ,1  ,
P1RLV6600  ,1 ,0.42  ,5.87    ,1.19   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,14.67   ,2.98   ,35018.73   ,1  ,
P1RLV6601  ,1 ,0.42  ,5.98    ,1.97   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,14.96   ,4.92   ,37996.55   ,1  ,
P1RLV6602  ,1 ,0.42  ,6.62    ,1.34   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,16.56   ,3.36   ,39526.23   ,2  ,
P1RLV6603  ,1 ,0.42  ,5.89    ,1.94   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,14.72   ,4.84   ,37401.69   ,1  ,
P1RLV6604  ,1 ,0.42  ,4.61    ,1.52   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,11.53   ,3.79   ,29293.55   ,1  ,
P1RLV6605  ,1 ,0.42  ,5.50    ,1.12   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,13.75   ,2.79   ,32829.24   ,1  ,
P1RLV6606  ,1 ,0.42  ,2.13    ,0.70   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,5.33    ,1.75   ,13529.84   ,1  ,
P1RLV6607  ,1 ,0.42  ,2.29    ,0.75   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,5.72    ,1.88   ,14539.75   ,1  ,
P1RLV6608  ,1 ,0.42  ,5.80    ,1.91   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,14.51   ,4.77   ,36847.32   ,1  ,
P1RLV6609  ,1 ,0.42  ,11.30   ,2.29   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,28.24   ,5.74   ,94790.44   ,1  ,
P1RLV6610  ,1 ,0.42  ,1.99    ,0.66   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,4.98    ,1.64   ,12661.61   ,1  ,
P1RLV6611  ,1 ,0.42  ,5.19    ,1.05   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,12.96   ,2.63   ,30943.33   ,1  ,
P1RLV6612  ,3 ,0.42  ,34.74   ,7.05   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,86.84   ,17.63  ,267681.10  ,1  ,
P1RLV6613  ,3 ,0.42  ,83.48   ,16.95  ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,208.69  ,42.38  ,638448.60  ,1  ,
P1RLV6614  ,1 ,0.42  ,1.53    ,0.50   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,3.83    ,1.26   ,9728.40    ,1  ,
P1RLV6615  ,1 ,0.42  ,5.54    ,1.12   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,13.85   ,2.81   ,33050.62   ,1  ,
P1RLV6616  ,3 ,0.42  ,30.77   ,6.25   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,76.92   ,15.62  ,241452.80  ,1  ,
P1RLV6617  ,1 ,0.42  ,6.16    ,1.25   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,15.40   ,3.13   ,36756.33   ,2  ,
P1RLV6618  ,1 ,0.42  ,7.41    ,1.50   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,18.52   ,3.76   ,44204.47   ,3  ,
P1RLV6619  ,1 ,0.42  ,6.18    ,1.25   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,15.45   ,3.14   ,36874.05   ,2  ,
P1RLV6620  ,1 ,0.42  ,5.83    ,1.18   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,14.58   ,2.96   ,34815.12   ,1  ,
P1RLV6621  ,3 ,0.42  ,57.38   ,11.65  ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,143.45  ,29.13  ,442162.20  ,1  ,
P1RLV6622  ,3 ,0.42  ,55.02   ,11.17  ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,137.55  ,27.93  ,423992.60  ,1  ,
P1RLV6623  ,3 ,0.42  ,113.15  ,22.98  ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,282.87  ,57.44  ,905437.90  ,1  ,
P1RLV6624  ,1 ,0.42  ,5.34    ,1.08   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.35   ,2.71   ,31868.14   ,1  ,
P1RLV6625  ,1 ,0.42  ,3.82    ,1.26   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,9.56    ,3.14   ,24274.97   ,1  ,
P1RLV6626  ,1 ,0.42  ,0.86    ,0.28   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,2.16    ,0.71   ,5481.51    ,1  ,
P1RLV6627  ,1 ,0.42  ,10.69   ,3.51   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,26.72   ,8.78   ,67875.30   ,1  ,
P1RLV6628  ,1 ,0.42  ,5.89    ,1.20   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,14.74   ,2.99   ,35175.08   ,1  ,
P1RLV6629  ,1 ,0.42  ,6.03    ,1.22   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,15.06   ,3.06   ,35956.78   ,2  ,
P1RLV6630  ,1 ,0.42  ,5.60    ,1.14   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,14.01   ,2.84   ,33436.02   ,1  ,
P1RLV6631  ,1 ,0.42  ,3.34    ,0.68   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,8.35    ,1.70   ,18144.96   ,1  ,
P1RLV6632  ,1 ,0.42  ,5.21    ,1.06   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,13.01   ,2.64   ,31066.51   ,1  ,
P1RLV6633  ,1 ,0.42  ,4.72    ,0.96   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,11.81   ,2.40   ,28166.39   ,1  ,
P1RLV6634  ,1 ,0.42  ,5.94    ,1.21   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,14.86   ,3.02   ,35470.13   ,1  ,
P1RLV6635  ,1 ,0.42  ,4.44    ,0.90   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,11.09   ,2.25   ,26094.04   ,1  ,
P1RLV6636  ,1 ,0.42  ,7.05    ,1.43   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,17.61   ,3.58   ,42043.63   ,2  ,
P1RLV6637  ,1 ,0.42  ,7.05    ,1.43   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,17.62   ,3.58   ,42060.38   ,2  ,
P1RLV6638  ,1 ,0.42  ,4.85    ,0.99   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,12.13   ,2.46   ,28958.35   ,1  ,
P1RLV6639  ,1 ,0.42  ,6.13    ,1.24   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,15.32   ,3.11   ,36572.09   ,2  ,
P1RLV6640  ,1 ,0.42  ,6.63    ,1.35   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,16.57   ,3.37   ,39565.50   ,2  ,
P1RLV6641  ,1 ,0.42  ,5.92    ,1.20   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,14.79   ,3.00   ,35299.69   ,1  ,
P1RLV6642  ,1 ,0.42  ,6.65    ,1.35   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,16.62   ,3.37   ,39666.03   ,2  ,
P1RLV6643  ,1 ,0.42  ,4.86    ,1.60   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,12.16   ,4.00   ,30882.21   ,1  ,
P1RLV6644  ,1 ,0.42  ,5.63    ,1.14   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,14.06   ,2.86   ,33572.37   ,1  ,
P1RLV6645  ,1 ,0.42  ,4.09    ,0.83   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,10.24   ,2.08   ,23604.51   ,1  ,
P1RLV6646  ,1 ,0.42  ,1.40    ,0.46   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,3.49    ,1.15   ,8872.47    ,1  ,
P1RLV6647  ,1 ,0.42  ,8.63    ,1.75   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,21.57   ,4.38   ,51488.25   ,4  ,
P1RLV6648  ,1 ,0.42  ,5.33    ,1.08   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,13.32   ,2.71   ,31801.33   ,1  ,
P1RLV6649  ,1 ,0.42  ,5.11    ,1.68   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,12.77   ,4.20   ,83883.80   ,1  ,
P1RLV6650  ,1 ,0.42  ,5.93    ,1.20   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,14.83   ,3.01   ,35409.99   ,1  ,
P1RLV6651  ,1 ,0.42  ,4.89    ,1.61   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,12.23   ,4.02   ,31061.38   ,1  ,
P1RLV6652  ,1 ,0.42  ,3.26    ,0.66   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,8.15    ,1.65   ,17541.02   ,1  ,
P1RLV6653  ,1 ,0.42  ,3.40    ,0.69   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,8.51    ,1.73   ,18586.03   ,1  ,
P1RLV6654  ,1 ,0.42  ,5.22    ,1.06   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,13.06   ,2.65   ,31180.66   ,1  ,
P1RLV6655  ,1 ,0.42  ,7.31    ,1.48   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,18.28   ,3.71   ,69866.80   ,3  ,
P1RLV6656  ,1 ,0.42  ,5.76    ,1.17   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,14.41   ,2.93   ,34390.84   ,1  ,
P1RLV6657  ,1 ,0.42  ,2.80    ,0.57   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,7.01    ,1.42   ,14612.82   ,1  ,
P1RLV6658  ,1 ,0.42  ,5.26    ,1.07   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.15   ,2.67   ,31385.80   ,1  ,
P1RLV6659  ,1 ,0.42  ,4.34    ,1.43   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,10.86   ,3.57   ,27579.10   ,1  ,
P1RLV6660  ,1 ,0.42  ,5.20    ,1.06   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,13.00   ,2.64   ,31028.03   ,1  ,
P1RLV6661  ,1 ,0.42  ,0.96    ,0.32   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,2.41    ,0.79   ,6118.78    ,1  ,
P1RLV6662  ,1 ,0.42  ,5.01    ,1.02   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,12.53   ,2.54   ,29914.43   ,1  ,
P1RLV6663  ,1 ,0.42  ,6.67    ,1.35   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,16.68   ,3.39   ,39820.39   ,2  ,
P1RLV6664  ,1 ,0.42  ,7.66    ,1.56   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,19.16   ,3.89   ,45726.44   ,3  ,
P1RLV6665  ,1 ,0.42  ,5.05    ,1.03   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,12.63   ,2.56   ,30147.50   ,1  ,
P1RLV6666  ,1 ,0.42  ,4.94    ,1.00   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,12.34   ,2.51   ,29453.71   ,1  ,
P1RLV6667  ,1 ,0.42  ,2.46    ,0.81   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,6.16    ,2.02   ,15644.86   ,1  ,
P1RLV6668  ,1 ,0.42  ,5.18    ,1.05   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,12.96   ,2.63   ,30929.14   ,1  ,
P1RLV6669  ,1 ,0.42  ,5.31    ,1.08   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,13.27   ,2.69   ,31670.04   ,1  ,
P1RLV6670  ,1 ,0.42  ,1.05    ,0.21   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,2.64    ,0.54   ,5546.79    ,1  ,
P1RLV6671  ,3 ,0.42  ,19.85   ,4.03   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,49.62   ,10.08  ,159192.90  ,1  ,
P1RLV6672  ,1 ,0.42  ,4.81    ,0.98   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,12.02   ,2.44   ,28682.45   ,1  ,
P1RLV6673  ,1 ,0.42  ,5.39    ,1.09   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,13.48   ,2.74   ,32171.51   ,1  ,
P1RLV6674  ,1 ,0.42  ,5.71    ,1.16   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,14.27   ,2.90   ,34053.87   ,1  ,
P1RLV6675  ,1 ,0.42  ,8.21    ,1.67   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,20.52   ,4.17   ,48994.44   ,3  ,
P1RLV6676  ,1 ,0.42  ,7.35    ,1.49   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,18.38   ,3.73   ,43864.64   ,3  ,
P1RLV6677  ,1 ,0.42  ,5.72    ,1.16   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,14.30   ,2.90   ,34129.33   ,1  ,
P1RLV6678  ,1 ,0.42  ,7.01    ,1.42   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,17.53   ,3.56   ,41835.35   ,2  ,
P1RLV6679  ,1 ,0.42  ,6.62    ,1.35   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,16.56   ,3.36   ,39533.34   ,2  ,
P1RLV6680  ,1 ,0.42  ,6.46    ,1.31   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,16.14   ,3.28   ,38523.29   ,2  ,
P1RLV6681  ,1 ,0.42  ,3.98    ,0.81   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,9.96    ,2.02   ,22792.81   ,1  ,
P1RLV6682  ,1 ,0.42  ,7.15    ,1.45   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,17.88   ,3.63   ,42675.03   ,2  ,
P1RLV6683  ,1 ,0.42  ,6.25    ,1.27   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,15.61   ,3.17   ,37269.49   ,2  ,
P1RLV6684  ,1 ,0.42  ,12.60   ,2.56   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,31.51   ,6.40   ,104630.40  ,1  ,
